"Ingreso","Gasto_Educacion"
91282.38,15596
22201.33,3045.68
29236.7,5657.66
54568.14,6217.29
50611.41,7104.63
71035.18,5742.31
58558.36,10246.25
28359.57,6313.36
80708.38,10556.25
18720.71,4192.6
46767.7,3766.8
12618.55,4199.34
76435.4,10059.21
53332.08,10025.82
16050.83,5045.85
53574.54,4090.95
78737.01,5432.41
39378.53,7497.53
58454.83,10503.71
52267.39,4063.84
22295.53,4101.42
15594.34,4108.25
10890.42,3285.9
80643.67,8634.7
42168.71,4056.95
60979.55,13710.36
77338.71,275.68
34564.97,3353.04
66264.19,10975.86
40477.05,8856.27
42208.02,7738.48
80801.88,13036.2
56796.84,6561.64
41870.35,6425.9
60578.18,13562.49
98437.93,18924.77
30331.19,6858
86132.91,8994.01
56957.82,1608.56
30563.88,2730.01
59022.53,13880.1
22730.31,3792.19
31140.25,4834.15
76673.52,9908.41
62069.86,4637.43
54921.03,7115.23
65973.93,7213.58
77440.66,12696.53
73060.15,9367.14
24864.84,2952.71
78532.51,8201.91
58325.89,4626
69328.99,12095.31
52686.85,6941.48
65660.04,11516.03
85260.27,11259.04
51578.79,6344.79
63953.14,1559.49
70587.79,11644.94
42875.84,6393.28
19195.92,3744.29
44042.38,5846.74
76917.8,9933.2
61849.62,10564.82
36672.06,6252.4
33911.98,3004.76
99126.47,13889.19
63328.22,10868.35
34792.72,6286.15
17284.72,4538.15
10174.67,2087.33
40375.35,5816
92348.34,14262.41
83998.7,10717.86
34723.21,5749.61
52587.65,8863.69
75105.37,13053.87
89848.65,6936.24
63036.91,6117.03
55601.1,5914.6
87717.6,14011.39
85441.68,10286.89
26487.31,5584.99
66335.56,8060.69
20548.69,3199.31
35788.36,8619.15
87089.95,19252.05
82510.15,10200.86
25199.95,2913.07
83928.66,17041.76
15629.72,3500.35
24847.71,5076.9
80353.59,4127.16
63666.01,13879.74
52658.58,11713.04
93892.68,12186.44
98977.85,8944.42
60962.2,1363.34
67098.7,7432.58
77803.77,12638.9
42580.85,7894.73
92084.1,8374.99
33874.22,8159.45
62117.08,9935.23
95857.12,11762.81
13961.34,3258.35
20097.71,3443.41
48240.49,5844.28
75823.31,10518.18
81552.29,9949.32
74154.97,15104.62
24007.11,4367.21
35504.92,4254
43709.13,2182.81
94392.66,17032.19
39543.61,5381.45
30460.06,2906.55
10874.69,2609.29
54300.91,14334.42
81121,4898.72
68576.9,9859.61
24530.93,2192.97
99092.24,10715.05
17987.15,4087.17
75769.56,8659.68
31270.09,5139.55
96249.07,10492.4
36762.56,7363.25
30982.12,4979.29
65117.21,13760.06
13640.87,3868.61
15306.38,3455.15
83178.49,14904.42
21844.1,4224.99
14654.15,3705.45
36337.17,5151.2
18078.75,1086.02
56398.24,6250.55
75639.17,3934.36
86809.95,10767.57
52998.39,7653.77
36893.87,6441.94
82135.7,11318.45
65988.63,15886.91
93168.64,11423.22
88435.64,13909.29
83738.05,10657.83
10257.57,3965.28
68400.25,11354.14
46878.79,9306.75
73857.9,1922.86
81166.22,12272.36
60181.85,5595.52
48382.28,9063.49
96059.64,10899.31
79591.59,12679.8
56880.17,8933.98
48276.2,2061.11
81118.74,6286.86
82354.92,8055.8
25622.11,5607.36
60781.38,6953.76
56408.62,7100.08
42436.99,6951.01
12059.07,3155.84
58410.13,4547.86
59965.13,13364.49
39484.56,4603.49
16150.51,3573.57
92659.16,9170.43
50243.17,5209.82
90307.73,8438.11
46460.78,6148.32
71535.73,4978.78
85103.16,18450.93
41750.77,5624.42
33432.53,3014.12
35898.83,7401.49
32795.92,5064.4
27107.63,3867.54
12182.23,2867.2
34150.4,5209.5
75924.71,3302.46
46146.04,6352.05
87566.56,19129.61
68215.9,1349.15
46951.36,8221.61
98325.67,13415.17
93753.56,23619.35
79830.3,7746.34
40689.32,5108.5
33224.72,4922.7
24228.46,4287.69
88386.61,7512.09
63155.98,8685.95
17695.92,5540.13
77835.98,11128.13
24020.47,5475.33
16088.55,3602.22
20832.48,5465.34
14586.24,3305.14
54202.74,7486.45
56666.1,5023.5
12997.6,3218.96
71608.69,7600.08
93076.27,12019.03
10857.4,3424.15
79096.92,13832.28
13958.79,3546.22
87684.07,18889.27
65878.42,9019.69
53695.72,6486.17
83163.44,13418.56
86886.29,8243.17
41646.3,6526.24
66644.9,7816.12
89651.11,5732.56
86074.59,12320.8
34271.04,4587.43
32089.43,4584.58
49042.42,5655.55
33647,5688.55
92030.57,2150.82
72110.32,608.6
52074.94,9274.49
22328.76,5778.26
55928.87,8610.53
97567.86,13029.83
26568.51,5866.06
63364.36,5030.62
57404.2,5093.42
77960.86,9562.17
33373.15,8111.56
65580.14,10277.97
13237.71,3890.64
96317.6,22556.49
24931.06,2842.57
37800.02,5612.13
46512,2153.46
50467.27,5555.76
60849.05,5438.41
59821.44,10279.18
87152.31,8031.55
48400.84,5794.54
56383.22,7331.78
57693.55,10683.77
50437.83,11251.42
39386.16,5219.44
87909.9,12939.44
82907.61,5194.38
99292.03,4366.02
48959.43,8390.25
51936.1,1617.72
53151.18,9258.48
89253.89,13708.57
56379.07,8586.11
71792.31,8996.38
25920.89,4844.41
52272.21,5126.8
71766.24,5643.55
12463.58,3707.38
41747.45,6127.73
24997.05,840.08
62793.34,3221.03
35996.61,7245.08
58378.7,7822.81
22010.94,5923.72
67851.67,6686.82
21049.31,5893
69454.35,8765.43
40584.75,3169.79
65547.56,7300
84648.11,7909.63
81927.5,2861.52
26086.53,4478.23
33871.84,7884.21
59233.2,9182.54
40191.57,5391.42
47761.33,5717.05
69458.57,13033.59
80752.61,12442.77
25727.94,3514.33
56379.73,9703.91
89157.75,13895.65
48990.48,5229.5
47537.21,6376.02
35159.18,6832.32
52150.31,3037.38
83239.87,11035.3
26904.98,3036.22
88544.61,5466.6
86780.1,13662.28
55698.03,6468.39
68693.35,10330.96
99951.91,16883.01
67653.52,12812.84
54892.53,3537.83
38342.4,4522.21
99844.41,8081.71
30891.2,4605.78
50207.4,10528.61
33844.43,5149.86
15231.28,2150.98
96027.17,7689.92
16940.11,4116.6
51947.61,4464.36
27257.39,3620.19
98306.01,19377.18
93731.56,6897.43
56738.95,5324.77
96017.16,13356.88
73580.99,12863.19
68908.66,8067.92
29934.62,5060.7
65903.25,12889.13
88984.03,8723.06
36608.43,4548.18
42114.3,6927.12
32437.53,7492.81
72548.87,6137.56
31276.77,7150.87
18834.2,3690.47
27280,4322.29
76460.22,13759.04
36516.27,8114.36
70139.8,5705.57
34006.98,4075.53
11020.38,2948.42
73129.31,5717.36
28763.88,3328.17
80163.35,12225.49
23712.09,4683.51
95099.74,11751.96
83536.92,10565.78
10645.32,3754.49
74202.96,9628.25
72076.8,11823.5
28840.89,5110.91
43755.83,5322.42
47439.83,7598.52
45547.23,9455.19
80426.09,7474.32
14529.31,3929.35
14891.17,2786.89
53819.73,5538.15
56073.99,8248.7
29698.52,5709.08
64984.6,14613.03
67509.07,7395.35
69892.04,4447.69
21960.57,4882.45
22832.75,2648.27
99974.4,10402.17
32886.17,6275.12
29537.04,3900.3
70394.17,12889.27
45000.44,2769.33
19862.18,5749.9
81606.37,13087.67
43527.26,10231.13
85128.48,12247.33
98523.01,11834.13
60156.7,9083.33
41447.62,4733.45
96713.48,18308.35
75622.3,7713.94
60490.53,7052.5
25629.87,3503.53
67763.87,10100.47
94421.81,5548.77
70015.18,8368.91
71221.01,798.2
21444.73,4412.39
31312.03,5977.48
60025.97,11183.9
63201.22,6028.56
43686.18,2849.75
41448.57,9614.52
62116.98,2789.73
72506.95,14959.88
54428.09,4527.46
28822.92,5599.01
40758.38,6232.31
71055.57,8717.93
20867.65,3176.18
94897.86,8371.04
24957.26,3634.24
90699.63,13840.46
11520.84,3425.31
65783.27,7377.45
64854.38,9305.36
66761.94,10152.41
49412.43,6147.73
69697.55,7581.26
76538.41,14863.6
83395.76,1166.8
64865.69,9214.89
68520.22,14607.91
32833.06,4339.07
75499.53,6645.19
35197.45,6763.33
76438.16,13790.48
18705.24,3192.88
63108.71,11685.21
29776.63,3436.43
78793.82,7534.51
99349.67,15342.26
57075.55,9663.45
77435.15,11644.13
85965.43,6418.25
19719.26,4913.44
40081.07,6739.41
11211.98,4056.97
61914.01,6392.92
34337.36,8698.71
56165.41,7962.16
71805.72,16784.1
22723.9,3261.75
65092.99,6320.01
89623.2,11622.64
34028.77,4676.67
21027.68,3535.76
32265.03,7609.56
91366.8,7018.85
64938.24,14175
22838.96,4364.39
73614.64,9139.06
24672.64,2978.37
99838.37,12438.84
82481.52,6913.07
47894.76,12554.45
52068.23,5736.17
45093.28,7230.21
12925.44,3356.16
69432.23,10729.48
94027.12,6226.35
33225.89,2672.97
10577.23,3648.58
83990.69,13108.68
31987.32,7982.37
18852.29,4443.13
15779.16,4309.81
60006.52,12923.73
35652.57,7074.3
12374.26,3540.68
58179.91,5101.08
74309.91,9967.83
43242.68,7661.09
47023.97,7764.63
35320.94,4378.88
94412.8,6087.87
49145.13,8629.3
22841.95,4217.39
64548.89,8865.55
20209.43,4689.8
27645.88,4395.48
91731.68,16283.36
11709.99,2817.63
59311.9,7429.19
25953.67,6752.02
13549.91,3535.42
12558.86,3262.97
78323.52,6908.69
76365.66,4912.72
28326.25,5165.66
97234.22,12785.52
69072.46,14087.01
21340.8,3715.62
86758.04,11769.2
26916.48,4557.46
54019.78,11084.98
27157.76,3991.46
75321.11,11042.75
80628.92,15623.01
95149.31,15201.44
56125.24,9783.64
35263.25,4866.73
71880.46,10943.94
26962.65,3235.55
80180.72,12001.48
75792.27,11053.92
63808.19,10315.46
61492.38,10968.57
70557.64,12154.83
62781.35,12177.79
21025.27,3504.62
69969.67,7375.31
52782.91,8851.48
62586.46,10946.4
34202.18,3477.47
73187.68,8867.57
18637.79,2679.88
19893.9,3939.46
20908.45,5209.46
70156.27,8924.59
84319.97,5747.77
97816.67,3871.41
18703.61,5739.16
54698.23,1936.22
40868.72,4669.55
40429.37,4764.05
85338.03,9462.09
73285.6,9430.58
66611.82,7138.59
91074.28,14588.94
76862.03,14846.48
53470.68,5405.05
66683.89,11050.09
73218.48,9019.27
49674.34,3897.89
39195.95,2981.68
11252.21,2560.72
33035.24,3790.87
34418.42,8520.06
38609.52,4267.19
17564.87,3192.19
91770.89,18445.78
41741.56,3896.76
94495.4,12471.27
98201.56,3749.31
21599.5,2560.56
59947.2,2935.28
61642.12,8591.82
31242.29,4515.67
70389.98,9440.91
83162.42,10943.76
17040.23,4268.1
71957.68,7375.36
63933.92,15133.59
52118.15,11053.65
40306.88,4900.7
46896.98,5311.6
13230.18,2914.88
49794.74,13379.56
78881.63,2304.62
52437.86,8140.51
36939.09,3337.6
75899.48,5632.34
16002.89,4252.07
59571.07,10885.74
98497.42,10154.83
33868.56,5892.6
81004.73,8673.96
81816.77,6458.76
89122.24,12162.89
31821.61,3534.33
60357.59,8859.79
91429.62,13601.5
10737.87,3342.44
24714.93,6791.35
33384.55,4426.02
79548.89,10783.45
16397.83,3110.01
90619.06,12973.02
38346.23,5908.82
90026.28,9535.47
64788.49,14722.18
50981.31,3833.7
73141.69,6207.28
78003.48,5716.62
57502.68,13789.44
11464.56,3309.95
16905.19,4359.28
70440.76,12233.88
74690.72,8458.98
51083.87,5914.97
30110.87,5670.71
75311.96,14344.48
11580.78,1708.61
58897.29,11510.41
17319.66,3321.1
91207.44,8586.86
80697.66,11994.56
48902.43,8579.06
65264.72,12670.01
79160.16,12164.31
29358.57,6776.75
51202.77,7819.04
10008.44,3298.81
76961.04,11335.67
75336.61,6161.71
19820.05,3408.47
74335.85,10051.83
75513.85,5125.02
48427.72,8093.58
41357.77,7289.86
30278.01,5437.96
68815.93,11008.6
16947.74,4197.69
27163.03,3140.19
35434.8,5552.17
73537.03,11988.92
41904.89,5533.63
99875.09,15438.56
25745.8,5043.8
94445.49,3982.91
23053.43,4715.15
85289.54,13653.63
87132.89,16331.72
34115.79,4082.02
36929.41,5611.04
66462.1,4327.53
67120.45,10297.44
49338.56,7635.93
64207.04,6755.32
12120.86,2613.6
70272.86,7835.92
46459,7536.58
38034.01,1041.94
43821.74,8500.43
74508.6,10574.74
51786.14,6739.35
60138.41,8255.34
36762.45,10434.93
89711.36,8723.04
76846.98,2579.34
60117.45,3898.09
97523.32,11762.99
31618.68,5271.04
88848.04,6643.58
95329.28,14272.24
77088.92,7571.03
45260.85,6400.56
56976.25,9532.16
61611.99,8870.49
57716.56,5917.77
95258.14,8547.4
88882.35,18293.33
66080.42,6805.47
91001.54,19695.59
77922,10057.25
34924.88,6144.42
10694.84,3516.79
84600.45,10692.73
19867.92,3660.97
20654.45,5298.48
24114.99,2860.22
20485.14,5801.96
64511.91,12515.88
95025.83,16998.78
76269.83,13951.65
56326,16369.95
17324.46,3114.09
56212.71,12185.09
81115.91,10814.87
85259.41,6836.22
99975.26,9184.51
47984.33,2833.55
86268.24,15273.98
27873.2,6529.71
26559.13,6160.09
59951.89,13899.14
20397.25,3923.36
13938.35,3984.71
33582.16,5394.11
38646.74,5212.26
95016.07,9219.92
49395.23,3921.89
50850.41,8166.68
16711.47,2793.35
43616.65,7438.35
61596.38,7926.65
87245.41,15749.23
30867.46,5761.46
96154.05,6445.05
88063.93,11067.52
30105.3,2080.94
45040.52,3507.82
65392.39,11436.63
22387.27,5683.98
34425.76,4789.21
63508.02,6999.91
24471.59,3853.06
53090.13,8074.51
86446.41,18188.26
56447.21,4907.55
43543.47,10757.87
62676.42,11398.75
75367.55,8430.38
41210.45,2739.57
24499.09,4881.67
43478.98,9052.79
64045.45,10805.11
76735.79,12609.46
11508.88,2652.04
95329.32,6920.85
21758.69,5609.62
12436.42,3385.32
85981.24,5469.29
50143.33,9745.98
32640.45,2699.82
85274.07,14022.94
52771.84,2621.75
20724.12,3867.97
20892.5,2564.91
89052.14,11340.45
14609.8,3248.5
41703.35,3137.38
47310.72,8040.36
78440.54,17324.65
72576.92,3057.53
93675.49,8408.1
24787.3,3492.26
83400.49,14332.29
59873.5,6519.79
89891.76,3673.69
94488.07,8878.2
11226.53,2324.81
47422.72,5654.17
19130.02,3031.77
51827.12,5305.68
74758.33,8153.18
51581.89,5066.96
26308.49,3020.88
62009.89,7407.21
36146.55,4557.59
75943.73,11410.04
92516.93,9046.9
33300.31,5810.71
59173.26,6805.55
78847.79,8807.09
56626.57,10233.09
29681.91,6311.44
46270.14,9615.62
60403.75,5454.42
14952.98,3239.7
78942.06,10768.39
12701.35,3125.06
21803.39,3827.66
47242.51,7694.3
65073.37,12443.56
67474.66,13507.03
67936.39,4752.8
18423.44,5011.52
47882.38,8914.31
13178.83,4131.69
38487.76,6533.66
90904.19,610.21
31531.59,2829.56
72452.98,12740.71
90322.64,8918.65
71661.77,13677
19819.21,3963.72
83840.86,5416.06
73001.12,9079.12
73941.85,6424.39
50647.55,7633.46
23103.8,2805.34
20230.85,4540.71
90494.07,10819.8
27506.58,6036.84
19066.38,6019.79
25693.34,4198.62
38450.42,7389.81
70676.21,10853.98
66759.19,1949.37
45219.23,3168.31
64957.98,6699.67
89735.01,9467.14
74996.37,11032.55
54416.03,7693.41
82868.13,10054.56
37537.74,6985.17
28815.78,5920.57
36535.24,4645.3
18907.56,2938.16
27065.67,4233.96
20931.15,3409.09
52782.85,4756.27
74546.16,8868
28037.9,4399.83
38959.32,6355.39
53075.18,8396.75
69414.81,15085.96
69303.84,15571.06
89343.26,14580.84
13292.17,4095.55
32578.89,3924.93
39702,2143.02
84019.49,15977.1
65990.46,6131.57
33354.86,5136.65
53954.26,5009.64
75818.91,11750
20172,3681.47
56223.2,7700.98
69092.02,8067.17
27778.64,2950.98
53822.74,5696.69
84555.75,21022.81
87330.86,11798.65
78853.47,7308.39
68304.53,7891.8
27327.81,5009.63
27370.95,5129.77
56353.35,9779.14
77980.97,4769.93
99475.49,16653
41663.83,5578.98
30346.01,4846.53
74288.58,8641.1
49041.82,5804.63
92994.42,13605.85
92770.81,10346.25
43986.95,8544.71
21943.4,3674.99
78278.79,10343.56
99221.81,11995.09
13879.3,3632.82
32706.06,5700.15
10342.12,3369.79
37092.96,6911.8
13297.14,3175.22
53616.08,215.06
59301.69,8856.86
87286.62,14432.26
10444.66,3574.99
99945.37,13863.63
10382.65,3008.44
71700.74,9326.37
98814.12,9167.68
75902.03,3114.78
66446.4,4245.35
17631.46,4145.67
64568.64,8715.48
60054.45,10562.84
52831.47,6375.27
10822.85,3147.05
91087.88,8861.41
45828.82,3700.66
46514.47,11140.57
93524.55,9443.47
79763.01,11276.51
47934.56,7649.03
58716.07,11613.79
52931.5,6256.88
35164.95,5123.68
56401.53,6684.97
26897.34,5954.42
50568.83,5525.49
13426.78,2758.78
58586.28,6781.67
52322.61,8658.93
15882.8,3677.65
15106.55,4297.71
38377.35,5953.33
38504.46,4084.15
42969.76,8664.14
20673.57,5015.68
74402.59,4965.24
58565.54,8743
62392.79,7002.5
91206.27,22807.21
30164.34,3137.17
82185.69,10979.21
27345.83,5195.32
90100.97,12212.68
11506.72,2455.99
19033.75,3299.02
47676.23,6936.07
61569.79,5785.79
22079.78,4351.03
30422.88,3648.45
36237.59,5397.32
34439,5516.35
66259.37,5713.55
69643.67,10839.65
51950.35,4409.81
82005.76,15954.89
98948.8,23870.36
68327.7,14281.3
55819.82,11828.69
36674.09,3940.27
87149.63,9869.98
88363.11,1532.04
23864.05,5255.04
86404.43,5764.23
47128.03,6702.1
24511.42,4546.55
80714.11,14466.54
66063.13,15124.61
77569.53,12986.91
21078.34,4287.81
18061.44,3313.25
93589.82,11252.69
34209.72,9354.84
64579.85,6285.97
54735.25,7608.44
87134.02,8876.89
49016.37,3532.98
68594.07,17821.45
36385.13,3337.1
51120.15,9763.51
20333.4,4206.63
79616.78,8102.69
93835.86,11066.55
22145.01,3775.72
80216.51,12804.19
16837.69,3749.88
87868.39,5060.25
33757.3,4633.35
56290.49,7143.33
64356.66,10061.09
87523.83,13578.16
40559.62,8963.78
69888.12,8695.31
38883.09,4319.78
51085.72,8385.36
83929.24,7889.35
32061.56,8581
37698.94,1642.56
19642.54,3542.76
85157.66,6285.92
65735.87,10349.55
29780.21,2511.08
85380.8,10273.51
45890.99,6128.76
46220.14,3889.16
28388.19,3966.75
26415.5,6019.71
40148.32,5232.69
81925.66,9623.29
21041.14,4157.15
22845.64,2860.45
70530.2,10729.51
47867.02,6007.19
89331.35,19974.23
52451.48,6429.07
65039.41,13443.58
83595.17,13521.23
96091.87,11488.04
13583.01,2762.24
14544.3,4545.66
74617.47,6150.84
30354.42,6937.55
24807.45,4503.66
73007.63,4108.79
43038.52,6037.54
76308.13,19695.86
55494.85,14243.17
66534.83,11959.14
54724.69,6934.81
96361.04,9679.63
49974.72,4790.46
95776.4,9764.74
24695.74,5360.91
16501.66,3820.91
67511.77,2693
40437.22,9862.09
66189.26,7156.7
16820.32,4707.32
38128.17,6309.76
23619.11,3658.09
74690.08,8304.4
63822.88,14017.64
93846.14,11957.55
67362.29,12467.74
66763.91,11317.91
29580.63,3367.83
81273.35,7821.25
65666.95,7827.03
70676.87,5182.46
31002.14,3870.36
81605.96,17266.09
63863.17,9578.93
71115.32,10044.78
59053.81,12252.28
45767.37,9393.22
44938.03,5718.05
67129.41,7687.36
25165.39,2392.24
79201.47,3522.83
38876.44,8034.11
28316.37,5194.77
71950.46,10027.68
63025.14,4494.87
37953,4267.02
89542.66,10417.85
43515.86,5997.97
33307.22,6690.36
22812.72,5555.33
54435.56,11291.8
39889.23,5424.61
50237.06,8107.65
54107.62,8798.92
91587.97,9703.12
30967.08,6477.69
28206.08,5185.68
41586.99,8239.23
59573.42,9851.46
22196.34,5007.11
45711.67,2439.49
79580.89,11814.13
33620.24,4776.83
98779.56,7916.72
98665.55,19804.42
40180.1,3479.58
66805.53,13098.56
71166.76,9440.17
87221.03,2373.17
94885.43,13085.04
73443.12,1069.3
41529.22,7370.68
84062.62,15592.59
41371.93,5987.52
98174.39,13894.63
76714.58,16104.12
57208.04,5383.61
25341.47,4866.37
83990.32,16154.84
48814.49,8385.12
91712.04,12028.12
36106.77,4069.54
92009.34,5475.46
24990.66,3680.92
99761.75,16434.51
69671.03,10747.36
65173.73,12286.28
50031.87,5145.82
57144.16,4999.09
98648.07,15554.22
64086.13,10356.63
10201.1,2504.13
87192.22,13056.31
76656.5,3703.51
85393.27,9341.02
28515.84,2927.48
65979.92,4855.05
44861.62,4755.23
71191.63,9208.5
22430.87,5806.8
85201.3,12153.51
74665.28,6331.43
15381.17,3139.96
92112.2,17338.35
91446.07,4750.46
71885.7,8536.26
25930.05,1656.62
26282.99,4461.5
62955.54,10699.75
95210.92,9746.97
96333.61,11178.39
49147.58,6352.67
63291.12,9575.75
61383.57,8532.21
32448.26,5992.41
53232.81,7407.74
40623.77,8640.67
47311.44,5943.16
53107.31,10212.55
57904.29,8535.71
24006.48,3977.01
23623.78,6662.48
54113.18,9639.61
88802.94,16612.19
52067.23,5025.99
76687.01,10829.15
47212.92,8171.42
57827.4,8127.68
68582.82,10298.03
84499.67,6073.1
52473.98,7743.13
19974.31,4615.63
38713.79,5139.17
87496.1,11946.47
38533.02,4273.07
62555.25,2812.29
36033.04,3920.61
72333.6,6976.62
35953.84,6106.23
39186.87,4292.53
37191.99,9078.09
29531.89,4862.85
32268.82,6978.77
36321.69,6018.75
26747.53,5280.02
86496.22,9921.91
64402.13,11168.57
87608.3,3808.62
57407.92,6973.89
94601.06,13568.73
91905.72,12049.86
52775.43,6390.96
24502.76,3521.16
30232.69,1853.07
77698.73,10788.21
93659.72,7500.04
33381.76,3521.82
15430.39,4942.35
67237.99,5948.25
49319.16,6247.73
12900.12,2782.68
75414.8,15259.29
28655.26,5417.11
21030.39,3445.88
90802.28,15618.23
15343.18,3613.71
83130.08,5760.8
71888.04,8023.36
57597.79,9525.77
95274.69,14970.27
51757.58,8103.07
31364.73,5867.42
36974.15,7537.36
32152.59,6038.28
51658.11,8204.69
25587.8,4898.68
31729.19,3282.89
93807.26,9125.97
34670.81,5649.53
31554.35,4274.24
96478.08,16116.01
28105.44,5884.26
81365.42,14894.91
28962.08,6479.83
99611.63,7724.93
35046.85,3771.19
83654.75,4244.78
34751.27,6176.28
48257.16,3807.1
75510.21,2813.48
67814.37,15395.32
65671.33,8529.07
63419.03,15698.31
71426.51,9667.99
90818.82,12004.37
33785.36,3336.46
43182.87,8658.72
78906.25,11038.75
97857.49,16397.75
10105.36,3261.98
31247.05,7050.83
88324.94,11918.25
49450.09,4099.67
62127.97,8617.36
50501.69,4710.82
40843.11,5942.91
47194.85,5120.26
71451.5,156.54
96606.87,6725.49
19957.76,5740.1
33186.12,6060.87
33711.43,4814.6
74470.13,7415.54
58912.01,8449.95
14438.58,2682.41
15317.06,3528.29
22338.97,4464.17
53555.39,8564.27
81502.98,13263.26
53695.87,6396.44
23800.14,4579.08
45113.59,7642.36
55983.31,7250.32
18818.48,3520.8
26893.82,4659.06
89051.91,7000.76
41925.59,6609.28
16185.02,4486.09
23668.55,4371.69
16283.95,3657.44
53009.87,5147.74
35206.09,5430.02
58612.04,5841.03
94541.11,12961.11
41722.59,8587.2
58830.32,7019.16
12186.6,2896.71
64216.09,7721.34
40066.27,8333.29
47304.85,6562.94
11750.33,1811.22
64607.12,6970.7
29639.77,5912.18
76302.55,11365.31
69318.95,6678.14
78432.63,2023.47
35235.07,5174.84
92328.66,16606.17
20710.67,5546.01
29644.12,7533.05
79844.48,11982.3
49346.53,4951.98
16566.73,3648.34
69435.46,3602.65
24275.13,3533.67
81580.21,1346.65
67037.48,2197.7
43260.29,8431.6
12759.36,2251.7
76816.34,7716.63
75023.25,12566.31
36252.15,6105.76
65196.24,10706.32
42973.52,5837.41
79427.19,9813.11
85983.88,4667.71
85819.36,10277.61
12688.01,3774.21
18693.76,3870.28
62890,13961.36
49857.85,6293.1
84048.53,13191.74
12800.99,2605.39
42861.79,4392.87
88281.68,3635.18
76057.04,13248.48
94316.11,3840.86
31594.58,3368.67
91950.23,9615.2
53993.1,6678.93
55351.1,2818.29
48799.26,10829.57
53973.56,7307.27
45734.2,6803.02
19091.38,5153.31
85688.52,7731.42
49187.93,8461.34
34131.58,5532.85
28705.24,5474.19
27668.46,2132.52
42361.34,8422.58
69965.76,12200.36
86242.6,19826.68
27607.77,4532.14
35694.6,6095.17
48971.57,6948.86
53825.08,11957.8
78170.63,4143.44
58692.51,5411.14
96943.62,11298.25
48237.74,2252.81
25323.37,4379.48
81091.42,10820.26
26608.5,5897.46
53476.38,10663.06
34313.77,2524.69
60539.43,12912.79
97588.53,9440.21
26799.17,6178.6
75426.49,6857.84
41602.11,7446.27
69430.22,8140.27
33293.31,5867.19
28068.74,3983.81
71411.43,8188.24
18032.79,4857.54
88771.84,10344.64
74002.08,7856.95
39027.83,5327.91
97634.28,12929.66
11203.39,2548.48
34637.73,7415.86
27902.11,4288.07
34763.06,4770.62
25757.27,4237.05
89216.1,5852.02
89303.49,14299.84
97154.97,7076.62
60116.72,11224.2
11132.55,2457.98
94706,2543.36
55268.21,6886.11
69017.92,7654.83
56428.54,7367.69
15477.8,3399.68
75858.08,3459.28
72070.16,15982.67
73857.54,7239.04
30454.67,6393.69
42141.19,7857.46
55021.66,4728.07
95761.78,10879.14
51356.43,8866.1
16340.42,3854.23
49845.45,4333.79
51281.16,3801.1
43316.46,7418.11
47622.15,6874.71
97538.25,15506.55
11679.21,3708.97
94101.38,9930.96
99982.36,14728.08
26823.26,5129.56
88623.6,4890.86
62086.92,11497.93
86426.23,7578.8
88768.8,15979.18
57526.39,2602.35
87839.5,11610.96
73829.91,13101.92
26676.21,3488.79
30530.46,2950.38
92863.07,8736.49
18799.19,5516.96
31647.78,4606.87
91649.89,12995.27
59534.95,3499.85
78067.99,12404.61
61030.51,9565.72
60044.02,9622.22
12468.66,2765.93
59147.11,4022.01
50227.76,7715.97
44764.91,7994.88
11606.27,3560.96
80137.1,12985.11
12216.68,4127.96
59880.52,10740.22
66314.01,7242.28
45690.03,5446.8
67018.58,1926.08
74751.61,7267.09
85154.93,13745.71
39645.06,5768.24
68307.3,11419.14
63246.4,11495.81
32520.61,6749.95
77750.98,17853.24
29048.04,6104.79
61955.21,6581.09
81051.54,7426.55
15294.43,4742.7
93395.35,11286.26
52464.81,10124.51
80901.55,8887.14
54433.31,5604.41
62727.99,10813.47
39838.96,2408.3
52524.63,7123.9
66247.88,2025.36
95345.36,16721.47
78494.46,7614.2
10572.12,2821.36
87639.47,14195.96
85566.06,4262.61
43933.53,3195.13
49007.04,7162.16
42543.68,5337.38
21686.49,4909.2
24497.92,4881.33
81874.78,12075.42
84680.49,4387.6
24712.69,6573.26
65059.45,1941.23
67112.12,11177.51
28059.87,3197.53
61623.56,4307.22
81793.05,11657.09
60052.95,7448.29
30066.61,3898.86
12880.53,2498.9
72183.15,10366.43
60806.12,10407.58
93852.91,12092.39
37984.88,6340.61
51287.38,8336.95
31670.5,5249.62
83307.99,8507.45
20645.35,3261.53
37119.19,8320.94
21467.31,5815.98
83426.64,13899.7
27899.83,2692.63
63504.18,9849.61
90441.95,15281.06
27477.76,4234.39
78087.16,2223.06
47814.4,9434.58
64744.98,7486.47
88567.67,11773.35
96126.7,13273.73
29815.17,3838.64
95187.51,16467.04
47068.76,12386.04
83505.4,16553.86
29873.61,5686.97
20648.53,2106.11
68155.16,872.07
93167.43,13073.26
71525.28,9458.16
47791.8,5879.53
57230.91,8724.58
46371.7,7477.4
42299.76,6364.93
63449.3,9687.99
12604.12,4524.25
57258.28,5032.23
46518.85,4615.37
37962.59,2994.82
88752.62,9808.74
77795.82,10941.32
31009.23,5708.96
38339.91,6309.21
35749.59,5876.83
76222.95,5610.42
45967.1,2775.77
46541.36,8461.45
30134.99,6371.91
94353.57,13578.16
60496.28,8615.78
91185.64,7897.09
51513.63,10035.42
44473.92,12800.03
